Title,Header in MD,Header in WDCML,Path in Kit,Area,Project,Type in MD,Type in WDCML,SubType in WDCML,Scraped,Scraped Status,Asset ID,Date Scraped,Xml Location,MD Location,Owner
IDebugOutputCallbacks::Output,dbgeng.h,['Dbgeng.h'],,WDK,debugger,function,method,method,N,Type Mismatch,92972FB5-B7DC-41F0-8716-C763BE35C7AA,N/A,debugger\idebugoutputcallbacks_output.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugoutputcallbacks-output~r7.md,REDMOND\domars
IDebugOutputCallbacks2::GetInterestMask,dbgeng.h,['Dbgeng.h'],,WDK,debugger,function,method,method,N,Type Mismatch,53B811DA-9A50-4035-BD78-12606C477FD1,N/A,debugger\idebugoutputcallbacks2_getinterestmask.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugoutputcallbacks2-getinterestmask~r3.md,REDMOND\domars
IDebugOutputCallbacks2::Output2,dbgeng.h,['Dbgeng.h'],,WDK,debugger,function,method,method,N,Type Mismatch,26F6B744-5360-4C34-BA35-D55CB7FF9FE7,N/A,debugger\idebugoutputcallbacks2_output2.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugoutputcallbacks2-output2.md,REDMOND\domars
IDebugOutputCallbacks2::Output,dbgeng.h,['Dbgeng.h'],,WDK,debugger,function,method,method,N,Type Mismatch,A5C0D95C-D9D9-4B73-B518-48935C99B58B,N/A,debugger\idebugoutputcallbacks2_output.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugoutputcallbacks2-output~r9.md,REDMOND\domars
IDebugOutputCallbacksWide::Output,dbgeng.h,['Dbgeng.h'],,WDK,debugger,function,method,method,N,Type Mismatch,8BF97368-FA3A-47A6-BDF6-22DA17F0C2AB,N/A,debugger\idebugoutputcallbackswide_output.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugoutputcallbackswide-output~r8.md,REDMOND\domars
IDebugPlmClient::LaunchPlmPackageForDebugWide,dbgeng.h,['Dbgeng.h'],,WDK,debugger,function,method,method,N,Type Mismatch,AF4298D8-F7D9-4A07-96B7-2B8288F44839,N/A,debugger\idebugplmclient_launchplmpackagefordebugwide.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugplmclient-launchplmpackagefordebugwide.md,REDMOND\domars
IDebugPlmClient2::LaunchPlmBgTaskForDebugWide,dbgeng.h,['Dbgeng.h'],,WDK,debugger,function,method,method,N,Type Mismatch,F7E493CC-44FC-42C3-B9E5-C7D8A0DA6EDB,N/A,debugger\idebugplmclient2_launchplmbgtaskfordebugwide.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugplmclient2-launchplmbgtaskfordebugwide.md,REDMOND\domars
IDebugPlmClient3::ActivateAndDebugPlmBgTaskWide,dbgeng.h,['Dbgeng.h'],,WDK,debugger,function,method,method,N,Type Mismatch,1575628B-DBC4-47BE-A42E-BB852D14339D,N/A,debugger\idebugplmclient3_activateanddebugplmbgtaskwide.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugplmclient3-activateanddebugplmbgtaskwide.md,REDMOND\domars
IDebugPlmClient3::DisablePlmPackageDebugWide,dbgeng.h,['Dbgeng.h'],,WDK,debugger,function,method,method,N,Type Mismatch,68113633-C529-40D0-9731-0D138CEB3515,N/A,debugger\idebugplmclient3_disableplmpackagedebugwide.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugplmclient3-disableplmpackagedebugwide.md,REDMOND\domars
IDebugPlmClient3::EnablePlmPackageDebugWide,dbgeng.h,['Dbgeng.h'],,WDK,debugger,function,method,method,N,Type Mismatch,6A9F03FC-E662-4E58-98FE-CF7409AB79C4,N/A,debugger\idebugplmclient3_enableplmpackagedebugwide.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugplmclient3-enableplmpackagedebugwide.md,REDMOND\domars
IDebugPlmClient3::LaunchAndDebugPlmAppWide,dbgeng.h,['Dbgeng.h'],,WDK,debugger,function,method,method,N,Type Mismatch,CBC4EF9A-FEEA-4DC0-BA89-3EFF1239549B,N/A,debugger\idebugplmclient3_launchanddebugplmappwide.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugplmclient3-launchanddebugplmappwide.md,REDMOND\domars
IDebugPlmClient3::QueryPlmPackageList,dbgeng.h,['Dbgeng.h'],,WDK,debugger,function,method,method,N,Type Mismatch,8916EA9F-1E9B-436C-B73F-F83F63C9AA13,N/A,debugger\idebugplmclient3_queryplmpackagelist.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugplmclient3-queryplmpackagelist.md,REDMOND\domars
IDebugPlmClient3::QueryPlmPackageWide,dbgeng.h,['Dbgeng.h'],,WDK,debugger,function,method,method,N,Type Mismatch,7393EF66-9604-489B-963F-77D545828745,N/A,debugger\idebugplmclient3_queryplmpackagewide.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugplmclient3-queryplmpackagewide.md,REDMOND\domars
IDebugPlmClient3::ResumePlmPackageWide,dbgeng.h,['Dbgeng.h'],,WDK,debugger,function,method,method,N,Type Mismatch,555C30FA-6BBE-4C70-94D1-7BE37E3F2FA2,N/A,debugger\idebugplmclient3_resumeplmpackagewide.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugplmclient3-resumeplmpackagewide.md,REDMOND\domars
IDebugPlmClient3::SuspendPlmPackageWide,dbgeng.h,['Dbgeng.h'],,WDK,debugger,function,method,method,N,Type Mismatch,6F67AFE5-F423-4BB7-A787-6C7A3FD5475D,N/A,debugger\idebugplmclient3_suspendplmpackagewide.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugplmclient3-suspendplmpackagewide.md,REDMOND\domars
IDebugPlmClient3::TerminatePlmPackageWide,dbgeng.h,['Dbgeng.h'],,WDK,debugger,function,method,method,N,Type Mismatch,EC93D91C-A5D2-43E2-95B0-7A9B280F7035,N/A,debugger\idebugplmclient3_terminateplmpackagewide.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugplmclient3-terminateplmpackagewide.md,REDMOND\domars
IDebugRegisters2::GetDescriptionWide,dbgeng.h,"['DbgEng.h', 'Dbgeng.h']",,WDK,debugger,function,method,method,N,Type Mismatch,AF43B91A-AF78-4B23-8A5F-252BC1F2C73E,N/A,debugger\getdescriptionwide.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugregisters2-getdescriptionwide.md,REDMOND\domars
IDebugRegisters2::GetDescription,dbgeng.h,"['DbgEng.h', 'Dbgeng.h']",,WDK,debugger,function,method,method,N,Type Mismatch,72237432-8E7F-4169-B064-87019FE8CBEA,N/A,debugger\getdescription.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugregisters2-getdescription~r1.md,REDMOND\domars
IDebugRegisters2::GetFrameOffset2,dbgeng.h,"['DbgEng.h', 'Dbgeng.h']",,WDK,debugger,function,method,method,N,Type Mismatch,04A37117-5BBA-4DA0-B852-21C5B9B54726,N/A,debugger\getframeoffset2.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugregisters2-getframeoffset2.md,REDMOND\domars
IDebugRegisters2::GetFrameOffset,dbgeng.h,"['DbgEng.h', 'Dbgeng.h']",,WDK,debugger,function,method,method,N,Type Mismatch,2F1447E8-958F-4E08-AF48-363A8B98B59C,N/A,debugger\getframeoffset.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugregisters2-getframeoffset~r1.md,REDMOND\domars
IDebugRegisters2::GetIndexByNameWide,dbgeng.h,"['DbgEng.h', 'Dbgeng.h']",,WDK,debugger,function,method,method,N,Type Mismatch,C3535C4B-AE0B-477B-AC57-C090A2A2BA63,N/A,debugger\getindexbynamewide.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugregisters2-getindexbynamewide.md,REDMOND\domars
IDebugRegisters2::GetIndexByName,dbgeng.h,"['DbgEng.h', 'Dbgeng.h']",,WDK,debugger,function,method,method,N,Type Mismatch,49F0DEC1-1D38-4186-B715-8312AA63AEE6,N/A,debugger\getindexbyname.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugregisters2-getindexbyname~r1.md,REDMOND\domars
IDebugRegisters2::GetInstructionOffset2,dbgeng.h,"['DbgEng.h', 'Dbgeng.h']",,WDK,debugger,function,method,method,N,Type Mismatch,3234B613-A17B-467F-B467-7BFB83D7DE36,N/A,debugger\getinstructionoffset2.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugregisters2-getinstructionoffset2.md,REDMOND\domars
IDebugRegisters2::GetInstructionOffset,dbgeng.h,"['DbgEng.h', 'Dbgeng.h']",,WDK,debugger,function,method,method,N,Type Mismatch,3593E2BD-5171-4890-8B22-9794636725EC,N/A,debugger\getinstructionoffset.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugregisters2-getinstructionoffset~r1.md,REDMOND\domars
IDebugRegisters2::GetNumberPseudoRegisters,dbgeng.h,"['DbgEng.h', 'Dbgeng.h']",,WDK,debugger,function,method,method,N,Type Mismatch,B7AB951A-E1F5-4EB7-B50A-F744FE117CF5,N/A,debugger\getnumberpseudoregisters.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugregisters2-getnumberpseudoregisters.md,REDMOND\domars
IDebugRegisters2::GetNumberRegisters,dbgeng.h,"['DbgEng.h', 'Dbgeng.h']",,WDK,debugger,function,method,method,N,Type Mismatch,A8A560D2-6AF7-4F32-93B4-5C6BE2177472,N/A,debugger\getnumberregisters.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugregisters2-getnumberregisters~r1.md,REDMOND\domars
IDebugRegisters2::GetPseudoDescription,dbgeng.h,"['DbgEng.h', 'Dbgeng.h']",,WDK,debugger,function,method,method,N,Type Mismatch,C228008D-942A-4A1E-A1DC-33232AFD286D,N/A,debugger\getpseudodescription.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugregisters2-getpseudodescription.md,REDMOND\domars
IDebugRegisters2::GetPseudoDescriptionWide,dbgeng.h,"['DbgEng.h', 'Dbgeng.h']",,WDK,debugger,function,method,method,N,Type Mismatch,FE81F1BF-8F3E-4782-A04C-EA8AD7C24A96,N/A,debugger\getpseudodescriptionwide.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugregisters2-getpseudodescriptionwide.md,REDMOND\domars
IDebugRegisters2::GetPseudoIndexByName,dbgeng.h,"['DbgEng.h', 'Dbgeng.h']",,WDK,debugger,function,method,method,N,Type Mismatch,A2EB7829-1AAF-4EFC-B017-E8948E88AE6F,N/A,debugger\getpseudoindexbyname.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugregisters2-getpseudoindexbyname.md,REDMOND\domars
IDebugRegisters2::GetPseudoIndexByNameWide,dbgeng.h,"['DbgEng.h', 'Dbgeng.h']",,WDK,debugger,function,method,method,N,Type Mismatch,7001CA0F-98B2-4B04-8C52-A4F952CD5563,N/A,debugger\getpseudoindexbynamewide.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugregisters2-getpseudoindexbynamewide.md,REDMOND\domars
IDebugRegisters2::GetPseudoValues,dbgeng.h,"['DbgEng.h', 'Dbgeng.h']",,WDK,debugger,function,method,method,N,Type Mismatch,E6FFAF19-7389-469C-B7F1-4BCF0EFB963D,N/A,debugger\getpseudovalues.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugregisters2-getpseudovalues.md,REDMOND\domars
IDebugRegisters2::GetStackOffset2,dbgeng.h,"['DbgEng.h', 'Dbgeng.h']",,WDK,debugger,function,method,method,N,Type Mismatch,A1324CF5-3060-4905-8B53-8C5ED6FE7C37,N/A,debugger\getstackoffset2.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugregisters2-getstackoffset2.md,REDMOND\domars
IDebugRegisters2::GetStackOffset,dbgeng.h,"['DbgEng.h', 'Dbgeng.h']",,WDK,debugger,function,method,method,N,Type Mismatch,4823C865-5EC0-4E77-8D17-B7089D5C9821,N/A,debugger\getstackoffset.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugregisters2-getstackoffset~r1.md,REDMOND\domars
IDebugRegisters2::GetValues2,dbgeng.h,"['DbgEng.h', 'Dbgeng.h']",,WDK,debugger,function,method,method,N,Type Mismatch,1E9B6928-B98B-4FED-91C8-E6A464F7C244,N/A,debugger\getvalues2.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugregisters2-getvalues2.md,REDMOND\domars
IDebugRegisters2::GetValues,dbgeng.h,"['DbgEng.h', 'Dbgeng.h']",,WDK,debugger,function,method,method,N,Type Mismatch,892D52D6-6E62-49D5-983D-CF444E1C7CB2,N/A,debugger\getvalues.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugregisters2-getvalues~r1.md,REDMOND\domars
IDebugRegisters2::GetValue,dbgeng.h,"['DbgEng.h', 'Dbgeng.h']",,WDK,debugger,function,method,method,N,Type Mismatch,C3ECA324-F78A-4041-BD42-0A42A4DE33FA,N/A,debugger\getvalue.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugregisters2-getvalue~r1.md,REDMOND\domars
IDebugRegisters2::OutputRegisters2,dbgeng.h,"['DbgEng.h', 'Dbgeng.h']",,WDK,debugger,function,method,method,N,Type Mismatch,204919F9-382C-402C-A340-D22BB3E03C94,N/A,debugger\outputregisters2.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugregisters2-outputregisters2.md,REDMOND\domars
IDebugRegisters2::OutputRegisters,dbgeng.h,"['DbgEng.h', 'Dbgeng.h']",,WDK,debugger,function,method,method,N,Type Mismatch,B5979F99-8303-4781-96A3-78DE1DB53438,N/A,debugger\outputregisters.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugregisters2-outputregisters~r1.md,REDMOND\domars
IDebugRegisters2::SetPseudoValues,dbgeng.h,"['DbgEng.h', 'Dbgeng.h']",,WDK,debugger,function,method,method,N,Type Mismatch,EE9EC465-7B99-43F5-AA95-F187411CD49F,N/A,debugger\setpseudovalues.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugregisters2-setpseudovalues.md,REDMOND\domars
IDebugRegisters2::SetValues2,dbgeng.h,"['DbgEng.h', 'Dbgeng.h']",,WDK,debugger,function,method,method,N,Type Mismatch,D9BB320D-4896-4AA0-9923-6334572F6FD6,N/A,debugger\setvalues2.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugregisters2-setvalues2.md,REDMOND\domars
IDebugRegisters2::SetValues,dbgeng.h,"['DbgEng.h', 'Dbgeng.h']",,WDK,debugger,function,method,method,N,Type Mismatch,BD632D72-0111-44AC-AA15-A9BBC004339B,N/A,debugger\setvalues.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugregisters2-setvalues~r1.md,REDMOND\domars
IDebugRegisters2::SetValue,dbgeng.h,"['DbgEng.h', 'Dbgeng.h']",,WDK,debugger,function,method,method,N,Type Mismatch,3C068F2A-EE11-4A48-8912-35ACB2B2C918,N/A,debugger\setvalue.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugregisters2-setvalue~r1.md,REDMOND\domars
IDebugSymbolGroup2::AddSymbolWide,dbgeng.h,['Dbgeng.h'],,WDK,debugger,function,method,method,N,Type Mismatch,0AA8F085-81BB-4555-8EB2-23FDCE8AD637,N/A,debugger\addsymbolwide.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugsymbolgroup2-addsymbolwide.md,REDMOND\domars
IDebugSymbolGroup2::AddSymbol,dbgeng.h,['Dbgeng.h'],,WDK,debugger,function,method,method,N,Type Mismatch,C453C770-FD04-4331-B80A-F82EE0932B5C,N/A,debugger\addsymbol.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugsymbolgroup2-addsymbol~r1.md,REDMOND\domars
IDebugSymbolGroup2::ExpandSymbol,dbgeng.h,['Dbgeng.h'],,WDK,debugger,function,method,method,N,Type Mismatch,8ABA6609-FFF3-4DE8-AB29-60AA8021514A,N/A,debugger\expandsymbol.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugsymbolgroup2-expandsymbol~r1.md,REDMOND\domars
IDebugSymbolGroup2::GetNumberSymbols,dbgeng.h,['Dbgeng.h'],,WDK,debugger,function,method,method,N,Type Mismatch,50CFF7EB-A29F-493F-906B-61B12D0F9568,N/A,debugger\getnumbersymbols.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugsymbolgroup2-getnumbersymbols~r1.md,REDMOND\domars
IDebugSymbolGroup2::GetSymbolEntryInformation,dbgeng.h,['Dbgeng.h'],,WDK,debugger,function,method,method,N,Type Mismatch,C470E22C-FDF3-4A4E-BF90-90A579D1B8A4,N/A,debugger\getsymbolentryinformation2.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugsymbolgroup2-getsymbolentryinformation.md,REDMOND\domars
IDebugSymbolGroup2::GetSymbolNameWide,dbgeng.h,['Dbgeng.h'],,WDK,debugger,function,method,method,N,Type Mismatch,12D0BDD4-A8C0-431C-AC3C-DD2976793619,N/A,debugger\getsymbolnamewide.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugsymbolgroup2-getsymbolnamewide.md,REDMOND\domars
IDebugSymbolGroup2::GetSymbolName,dbgeng.h,['Dbgeng.h'],,WDK,debugger,function,method,method,N,Type Mismatch,52DF0F7A-ED07-476A-B0F0-D0CB5C4772A2,N/A,debugger\getsymbolname.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugsymbolgroup2-getsymbolname~r1.md,REDMOND\domars
IDebugSymbolGroup2::GetSymbolOffset,dbgeng.h,['Dbgeng.h'],,WDK,debugger,function,method,method,N,Type Mismatch,CD18A437-83DA-4C1D-847E-652FC669B824,N/A,debugger\getsymboloffset.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugsymbolgroup2-getsymboloffset.md,REDMOND\domars
IDebugSymbolGroup2::GetSymbolParameters,dbgeng.h,['Dbgeng.h'],,WDK,debugger,function,method,method,N,Type Mismatch,DA231511-DAE3-4058-95A0-24D55958FA05,N/A,debugger\getsymbolparameters.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugsymbolgroup2-getsymbolparameters~r1.md,REDMOND\domars
IDebugSymbolGroup2::GetSymbolRegister,dbgeng.h,['Dbgeng.h'],,WDK,debugger,function,method,method,N,Type Mismatch,71FE80AF-0A2A-4977-B033-90F123840383,N/A,debugger\getsymbolregister.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugsymbolgroup2-getsymbolregister.md,REDMOND\domars
IDebugSymbolGroup2::GetSymbolSize,dbgeng.h,['Dbgeng.h'],,WDK,debugger,function,method,method,N,Type Mismatch,E5176CF6-61F9-4835-A334-868701D97E5D,N/A,debugger\getsymbolsize.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugsymbolgroup2-getsymbolsize.md,REDMOND\domars
IDebugSymbolGroup2::GetSymbolTypeName,dbgeng.h,['Dbgeng.h'],,WDK,debugger,function,method,method,N,Type Mismatch,8D6FBD4B-912D-4BDC-BA62-A0677E87A40D,N/A,debugger\getsymboltypename.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugsymbolgroup2-getsymboltypename.md,REDMOND\domars
IDebugSymbolGroup2::GetSymbolTypeNameWide,dbgeng.h,['Dbgeng.h'],,WDK,debugger,function,method,method,N,Type Mismatch,2DB1ADDC-298E-4ABF-BC29-227F1D43A038,N/A,debugger\getsymboltypenamewide.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugsymbolgroup2-getsymboltypenamewide.md,REDMOND\domars
IDebugSymbolGroup2::GetSymbolValueText,dbgeng.h,['Dbgeng.h'],,WDK,debugger,function,method,method,N,Type Mismatch,E580B52F-DB32-4C1A-974D-57066E491CE4,N/A,debugger\getsymbolvaluetext.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugsymbolgroup2-getsymbolvaluetext.md,REDMOND\domars
IDebugSymbolGroup2::GetSymbolValueTextWide,dbgeng.h,['Dbgeng.h'],,WDK,debugger,function,method,method,N,Type Mismatch,6D5FDE1B-68D1-4FD8-B266-85E8B29B96F6,N/A,debugger\getsymbolvaluetextwide.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugsymbolgroup2-getsymbolvaluetextwide.md,REDMOND\domars
IDebugSymbolGroup2::OutputAsTypeWide,dbgeng.h,['Dbgeng.h'],,WDK,debugger,function,method,method,N,Type Mismatch,F75364BB-E79A-4047-98D0-9CA904ED0AC1,N/A,debugger\outputastypewide.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugsymbolgroup2-outputastypewide.md,REDMOND\domars
IDebugSymbolGroup2::OutputAsType,dbgeng.h,['Dbgeng.h'],,WDK,debugger,function,method,method,N,Type Mismatch,78CCBBC1-D6BA-43DD-8A64-8BD1460B1A34,N/A,debugger\outputastype.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugsymbolgroup2-outputastype~r1.md,REDMOND\domars
IDebugSymbolGroup2::OutputSymbols,dbgeng.h,['Dbgeng.h'],,WDK,debugger,function,method,method,N,Type Mismatch,AF5E5BD3-3361-4E49-9118-AF50A586F480,N/A,debugger\outputsymbols.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugsymbolgroup2-outputsymbols~r1.md,REDMOND\domars
IDebugSymbolGroup2::RemoveSymbolByIndex,dbgeng.h,['Dbgeng.h'],,WDK,debugger,function,method,method,N,Type Mismatch,0718596F-C6DD-48B0-8360-A09A7D011D0A,N/A,debugger\removesymbolbyindex.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugsymbolgroup2-removesymbolbyindex~r1.md,REDMOND\domars
IDebugSymbolGroup2::RemoveSymbolByNameWide,dbgeng.h,['Dbgeng.h'],,WDK,debugger,function,method,method,N,Type Mismatch,B97A6BD8-EC35-4128-A519-191341943749,N/A,debugger\removesymbolbynamewide.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugsymbolgroup2-removesymbolbynamewide.md,REDMOND\domars
IDebugSymbolGroup2::RemoveSymbolByName,dbgeng.h,['Dbgeng.h'],,WDK,debugger,function,method,method,N,Type Mismatch,41AAB80F-77C4-42F4-B2E7-7913EFD47838,N/A,debugger\removesymbolbyname.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugsymbolgroup2-removesymbolbyname~r1.md,REDMOND\domars
IDebugSymbolGroup2::WriteSymbolWide,dbgeng.h,['Dbgeng.h'],,WDK,debugger,function,method,method,N,Type Mismatch,68F9668C-D129-4611-B1F2-8B95A2324E23,N/A,debugger\writesymbolwide.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugsymbolgroup2-writesymbolwide.md,REDMOND\domars
IDebugSymbolGroup2::WriteSymbol,dbgeng.h,['Dbgeng.h'],,WDK,debugger,function,method,method,N,Type Mismatch,4E66028F-7F7B-4C9C-8A96-CB663DDA8032,N/A,debugger\writesymbol.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugsymbolgroup2-writesymbol~r1.md,REDMOND\domars
IDebugSymbols3::AddSymbolOptions,dbgeng.h,"['Dbghelp.h', 'Dbgeng.h']",,WDK,debugger,function,method,method,N,Type Mismatch,96AB6ED5-62BD-44D7-B83A-C07DF2D86E79,N/A,debugger\addsymboloptions.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugsymbols3-addsymboloptions~r2.md,REDMOND\domars
IDebugSymbols3::AddSyntheticModule,dbgeng.h,['Dbgeng.h'],,WDK,debugger,function,method,method,N,Type Mismatch,83077AC1-AE13-45B6-A1B1-F193B5025B06,N/A,debugger\addsyntheticmodule.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugsymbols3-addsyntheticmodule.md,REDMOND\domars
IDebugSymbols3::AddSyntheticModuleWide,dbgeng.h,['Dbgeng.h'],,WDK,debugger,function,method,method,N,Type Mismatch,06860BC4-EDE5-4887-9E35-6558BEE95DCD,N/A,debugger\addsyntheticmodulewide.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugsymbols3-addsyntheticmodulewide.md,REDMOND\domars
IDebugSymbols3::AddSyntheticSymbol,dbgeng.h,['Dbgeng.h'],,WDK,debugger,function,method,method,N,Type Mismatch,24ECF252-E572-43EA-B6D4-11740BB470E6,N/A,debugger\addsyntheticsymbol.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugsymbols3-addsyntheticsymbol.md,REDMOND\domars
IDebugSymbols3::AddSyntheticSymbolWide,dbgeng.h,['Dbgeng.h'],,WDK,debugger,function,method,method,N,Type Mismatch,AFA2ECB2-5CB9-4389-8DFE-5FF0CF85FEAF,N/A,debugger\addsyntheticsymbolwide.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugsymbols3-addsyntheticsymbolwide.md,REDMOND\domars
IDebugSymbols3::AddTypeOptions,dbgeng.h,['Dbgeng.h'],,WDK,debugger,function,method,method,N,Type Mismatch,1CEAF3FF-AB78-46C3-83D0-0766BC256B89,N/A,debugger\addtypeoptions.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugsymbols3-addtypeoptions~r1.md,REDMOND\domars
IDebugSymbols3::AppendImagePathWide,dbgeng.h,['Dbgeng.h'],,WDK,debugger,function,method,method,N,Type Mismatch,96642AD6-E5B4-4A65-AD00-72AE6D64D671,N/A,debugger\appendimagepathwide.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugsymbols3-appendimagepathwide.md,REDMOND\domars
IDebugSymbols3::AppendImagePath,dbgeng.h,['Dbgeng.h'],,WDK,debugger,function,method,method,N,Type Mismatch,E85FB12B-0BEA-4D6B-A1FD-6A5E46EE009B,N/A,debugger\appendimagepath.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugsymbols3-appendimagepath~r2.md,REDMOND\domars
IDebugSymbols3::AppendSourcePathWide,dbgeng.h,['Dbgeng.h'],,WDK,debugger,function,method,method,N,Type Mismatch,60C3525F-8D55-4E03-BF54-D197D1EECEBE,N/A,debugger\appendsourcepathwide.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugsymbols3-appendsourcepathwide.md,REDMOND\domars
IDebugSymbols3::AppendSourcePath,dbgeng.h,['Dbgeng.h'],,WDK,debugger,function,method,method,N,Type Mismatch,7AF32572-67C1-414D-B0E1-BBC0AF46E174,N/A,debugger\appendsourcepath.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugsymbols3-appendsourcepath~r2.md,REDMOND\domars
IDebugSymbols3::AppendSymbolPathWide,dbgeng.h,['Dbgeng.h'],,WDK,debugger,function,method,method,N,Type Mismatch,B3B2E8B4-288B-4A8D-B9C4-EC7C3B2ABA36,N/A,debugger\appendsymbolpathwide.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugsymbols3-appendsymbolpathwide.md,REDMOND\domars
IDebugSymbols3::AppendSymbolPath,dbgeng.h,['Dbgeng.h'],,WDK,debugger,function,method,method,N,Type Mismatch,14F8C2E8-D219-4369-82BB-11306811A89E,N/A,debugger\appendsymbolpath.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugsymbols3-appendsymbolpath~r2.md,REDMOND\domars
IDebugSymbols3::CreateSymbolGroup2,dbgeng.h,['Dbgeng.h'],,WDK,debugger,function,method,method,N,Type Mismatch,A8E35D4C-EE8F-4E65-A458-1ABC01B6B8A3,N/A,debugger\createsymbolgroup2.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugsymbols3-createsymbolgroup2.md,REDMOND\domars
IDebugSymbols3::CreateSymbolGroup,dbgeng.h,['Dbgeng.h'],,WDK,debugger,function,method,method,N,Type Mismatch,BCAE8A2A-98EA-4BB3-8A23-B99382F06B04,N/A,debugger\createsymbolgroup.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugsymbols3-createsymbolgroup~r2.md,REDMOND\domars
IDebugSymbols3::EndSymbolMatch,dbgeng.h,['Dbgeng.h'],,WDK,debugger,function,method,method,N,Type Mismatch,C5BB8A02-A8CE-4024-920C-D4B619A7372F,N/A,debugger\endsymbolmatch.htm,dbgeng\SkeletonMD\nf-dbgeng-idebugsymbols3-endsymbolmatch~r2.md,REDMOND\domars
