Title|Header in MD|Header in WDCML|Path in Kit|Area|Project|Type in MD|Type in WDCML|SubType in WDCML|Scraped|Scraped Status|Asset ID|Date Scraped|Xml Location|MD Location|Owner
IoPageRead|ntifs.h|[]|||ifsk|function|refpage|refpage|N|Header Mismatch|DFFBF144-E2E5-4095-8C44-23B52709AF46|N/A|ifsk\iopageread.htm|ntifs\SkeletonMD\nf-ntifs-iopageread.md|REDMOND\andki
IoQueryFileInformation|ntifs.h|[]|||ifsk|function|refpage|refpage|N|Header Mismatch|0871B5F0-40DE-4350-8AE9-0C18AB0BB19B|N/A|ifsk\ioqueryfileinformation.htm|ntifs\SkeletonMD\nf-ntifs-ioqueryfileinformation.md|REDMOND\andki
IoQueryVolumeInformation|ntifs.h|[]|||ifsk|function|refpage|refpage|N|Header Mismatch|453720E8-0210-445D-9507-FD0E692BD4E5|N/A|ifsk\ioqueryvolumeinformation.htm|ntifs\SkeletonMD\nf-ntifs-ioqueryvolumeinformation.md|REDMOND\andki
IoQueueThreadIrp|ntifs.h|[]|||ifsk|function|refpage|refpage|N|Header Mismatch|114CDD9A-13DA-4B48-A5E0-E298F31FBAAC|N/A|ifsk\ioqueuethreadirp.htm|ntifs\SkeletonMD\nf-ntifs-ioqueuethreadirp.md|REDMOND\andki
IoSetInformation|ntifs.h|[]|||ifsk|function|refpage|refpage|N|Header Mismatch|0C567A48-E336-4C58-AC7B-6422B5849125|N/A|ifsk\iosetinformation.htm|ntifs\SkeletonMD\nf-ntifs-iosetinformation.md|REDMOND\andki
IoSynchronousPageWrite|ntifs.h|[]|||ifsk|function|refpage|refpage|N|Header Mismatch|262138C2-3EFF-4FC3-9826-5245DB8DD342|N/A|ifsk\iosynchronouspagewrite.htm|ntifs\SkeletonMD\nf-ntifs-iosynchronouspagewrite.md|REDMOND\andki
IsReparseTagValid|ntifs.h|[]|||ifsk|function|refpage|refpage|N|Header Mismatch|D8767810-93D1-4903-91DC-89B88D97DB1E|N/A|ifsk\isreparsetagvalid.htm|ntifs\SkeletonMD\nf-ntifs-isreparsetagvalid.md|REDMOND\andki
KeAttachProcess|ntifs.h|[]|||ifsk|function|refpage|refpage|N|Header Mismatch|B8695E6C-3C71-449A-BF62-7EB97BD4DF67|N/A|ifsk\keattachprocess.htm|ntifs\SkeletonMD\nf-ntifs-keattachprocess.md|REDMOND\andki
KeDetachProcess|ntifs.h|[]|||ifsk|function|refpage|refpage|N|Header Mismatch|04DB3952-5859-4408-A237-A8C789295CAF|N/A|ifsk\kedetachprocess.htm|ntifs\SkeletonMD\nf-ntifs-kedetachprocess.md|REDMOND\andki
KeInitializeMutant|ntifs.h|[]|||ifsk|function|refpage|refpage|N|Header Mismatch|B93DECF2-5C5F-4BDA-BC8C-F6EDA0F4ED13|N/A|ifsk\keinitializemutant.htm|ntifs\SkeletonMD\nf-ntifs-keinitializemutant.md|REDMOND\andki
KeReadStateMutant|ntifs.h|[]|||ifsk|function|refpage|refpage|N|Header Mismatch|1F8A93D0-69F3-4FAD-9141-C7B31836B5A7|N/A|ifsk\kereadstatemutant.htm|ntifs\SkeletonMD\nf-ntifs-kereadstatemutant.md|REDMOND\andki
KeReadStateQueue|ntifs.h|[]|||ifsk|function|refpage|refpage|N|Header Mismatch|BA069E5C-EB76-4FC0-BFA8-5AE45648CEA3|N/A|ifsk\kereadstatequeue.htm|ntifs\SkeletonMD\nf-ntifs-kereadstatequeue.md|REDMOND\andki
KeReleaseMutant|ntifs.h|[]|||ifsk|function|refpage|refpage|N|Header Mismatch|3400279F-576C-48F8-B04B-4CD8446BFA81|N/A|ifsk\kereleasemutant.htm|ntifs\SkeletonMD\nf-ntifs-kereleasemutant.md|REDMOND\andki
KeReleaseQueuedSpinLock|ntifs.h|[]|||ifsk|function|refpage|refpage|N|Header Mismatch|A7B9387B-C005-47E1-9B03-B837B334FA2F|N/A|ifsk\kereleasequeuedspinlock.htm|ntifs\SkeletonMD\nf-ntifs-kereleasequeuedspinlock.md|REDMOND\andki
KeSetIdealProcessorThread|ntifs.h|[]|||ifsk|function|refpage|refpage|N|Header Mismatch|5C54A40B-4E07-4866-A9F4-5E386C41ED62|N/A|ifsk\kesetidealprocessorthread.htm|ntifs\SkeletonMD\nf-ntifs-kesetidealprocessorthread.md|REDMOND\andki
KeTryToAcquireQueuedSpinLock|ntifs.h|[]|||ifsk|function|refpage|refpage|N|Header Mismatch|2826BFA6-0E1A-44E5-B75C-4C8746609897|N/A|ifsk\ketrytoacquirequeuedspinlock.htm|ntifs\SkeletonMD\nf-ntifs-ketrytoacquirequeuedspinlock.md|REDMOND\andki
ObInsertObject|ntifs.h|[]|||ifsk|function|refpage|refpage|N|Header Mismatch|43BD6918-A2A9-48AC-B77C-86905CCE9478|N/A|ifsk\obinsertobject.htm|ntifs\SkeletonMD\nf-ntifs-obinsertobject.md|REDMOND\andki
ObMakeTemporaryObject|ntifs.h|[]|||ifsk|function|refpage|refpage|N|Header Mismatch|1BEFE194-E289-43F1-97CD-2D4856E006B1|N/A|ifsk\obmaketemporaryobject.htm|ntifs\SkeletonMD\nf-ntifs-obmaketemporaryobject.md|REDMOND\andki
ObQueryObjectAuditingByHandle|ntifs.h|[]|||ifsk|function|refpage|refpage|N|Header Mismatch|51804769-D97C-4DD0-B37D-8770A604985B|N/A|ifsk\obqueryobjectauditingbyhandle.htm|ntifs\SkeletonMD\nf-ntifs-obqueryobjectauditingbyhandle.md|REDMOND\andki
RtlAllocateAndInitializeSid|ntifs.h|[]|||ifsk|function|refpage|refpage|N|Header Mismatch|F0F1386E-4A19-4234-A343-D052E1167EF1|N/A|ifsk\rtlallocateandinitializesid.htm|ntifs\SkeletonMD\nf-ntifs-rtlallocateandinitializesid.md|REDMOND\andki
RtlCompressChunks|ntifs.h|[]|||ifsk|function|refpage|refpage|N|Header Mismatch|6C7CF42F-EF76-43C9-BC3D-956AA8A0EB26|N/A|ifsk\rtlcompresschunks.htm|ntifs\SkeletonMD\nf-ntifs-rtlcompresschunks.md|REDMOND\andki
RtlCustomCPToUnicodeN|ntifs.h|[]|||ifsk|function|refpage|refpage|N|Header Mismatch|73635DB9-53D0-488B-8E43-B5D96F3249D2|N/A|ifsk\rtlcustomcptounicoden.htm|ntifs\SkeletonMD\nf-ntifs-rtlcustomcptounicoden.md|REDMOND\andki
RtlDecompressChunks|ntifs.h|[]|||ifsk|function|refpage|refpage|N|Header Mismatch|D6224405-C9B0-45DF-B5B0-E4BE43EDF2D9|N/A|ifsk\rtldecompresschunks.htm|ntifs\SkeletonMD\nf-ntifs-rtldecompresschunks.md|REDMOND\andki
RtlDescribeChunk|ntifs.h|[]|||ifsk|function|refpage|refpage|N|Header Mismatch|E1DB9BF9-3710-4EC4-911A-CEAC7E0103B3|N/A|ifsk\rtldescribechunk.htm|ntifs\SkeletonMD\nf-ntifs-rtldescribechunk.md|REDMOND\andki
RtlFreeSid|ntifs.h|[]|||ifsk|function|refpage|refpage|N|Header Mismatch|8A4EA534-C5C1-48BF-8C0C-C29DA4158E23|N/A|ifsk\rtlfreesid.htm|ntifs\SkeletonMD\nf-ntifs-rtlfreesid.md|REDMOND\andki
RtlIdentifierAuthoritySid|ntifs.h|[]|||ifsk|function|refpage|refpage|N|Header Mismatch|F0E1640E-1B9D-459B-A5D7-0B023F0D6EAA|N/A|ifsk\rtlidentifierauthoritysid.htm|ntifs\SkeletonMD\nf-ntifs-rtlidentifierauthoritysid.md|REDMOND\andki
RtlInitCodePageTable|ntifs.h|[]|||ifsk|function|refpage|refpage|N|Header Mismatch|A490E0FA-55D6-46E6-AD05-8D6CBA20B4EA|N/A|ifsk\rtlinitcodepagetable.htm|ntifs\SkeletonMD\nf-ntifs-rtlinitcodepagetable.md|REDMOND\andki
RtlReserveChunk|ntifs.h|[]|||ifsk|function|refpage|refpage|N|Header Mismatch|27FDCEC7-8B8D-4CEA-BFC8-7AA5F6CF1A24|N/A|ifsk\rtlreservechunk.htm|ntifs\SkeletonMD\nf-ntifs-rtlreservechunk.md|REDMOND\andki
RtlSubAuthorityCountSid|ntifs.h|[]|||ifsk|function|refpage|refpage|N|Header Mismatch|671730A2-F4C6-420A-BD46-A6C847516617|N/A|ifsk\rtlsubauthoritycountsid.htm|ntifs\SkeletonMD\nf-ntifs-rtlsubauthoritycountsid.md|REDMOND\andki
RtlUnicodeToCustomCPN|ntifs.h|[]|||ifsk|function|refpage|refpage|N|Header Mismatch|B747419A-5E8F-468D-9CA0-68D146B4E92A|N/A|ifsk\rtlunicodetocustomcpn.htm|ntifs\SkeletonMD\nf-ntifs-rtlunicodetocustomcpn.md|REDMOND\andki
RtlUpcaseUnicodeToCustomCPN|ntifs.h|[]|||ifsk|function|refpage|refpage|N|Header Mismatch|4AAD7B0D-ABA3-4802-B153-01281EF69344|N/A|ifsk\rtlupcaseunicodetocustomcpn.htm|ntifs\SkeletonMD\nf-ntifs-rtlupcaseunicodetocustomcpn.md|REDMOND\andki
RtlxOemStringToUnicodeSize|ntifs.h|[]|||ifsk|function|refpage|refpage|N|Header Mismatch|25F2D49A-0233-406C-A142-55150C105A74|N/A|ifsk\rtlxoemstringtounicodesize.htm|ntifs\SkeletonMD\nf-ntifs-rtlxoemstringtounicodesize.md|REDMOND\andki
RtlxUnicodeStringToOemSize|ntifs.h|[]|||ifsk|function|refpage|refpage|N|Header Mismatch|39D15F5A-3D41-4C3C-8957-B286D9D23F4C|N/A|ifsk\rtlxunicodestringtooemsize.htm|ntifs\SkeletonMD\nf-ntifs-rtlxunicodestringtooemsize.md|REDMOND\andki
SeAuditHardLinkCreation|ntifs.h|[]|||ifsk|function|refpage|refpage|N|Header Mismatch|EF0A4BC4-B977-44A5-A8AA-B5946B19BF83|N/A|ifsk\seaudithardlinkcreation.htm|ntifs\SkeletonMD\nf-ntifs-seaudithardlinkcreation.md|REDMOND\andki
SeAuditingHardLinkEvents|ntifs.h|[]|||ifsk|function|refpage|refpage|N|Header Mismatch|38641364-98A4-4BD8-ACEA-3E479CE816A2|N/A|ifsk\seauditinghardlinkevents.htm|ntifs\SkeletonMD\nf-ntifs-seauditinghardlinkevents.md|REDMOND\andki
SeImpersonateClient|ntifs.h|[]|||ifsk|function|refpage|refpage|N|Header Mismatch|B48FC21A-7A61-47D3-96BC-CBD7C8CD3801|N/A|ifsk\seimpersonateclient.htm|ntifs\SkeletonMD\nf-ntifs-seimpersonateclient.md|REDMOND\andki
SeLengthSid|ntifs.h|[]|||ifsk|function|refpage|refpage|N|Header Mismatch|09B8BE24-9C78-4493-97EC-67984797BB10|N/A|ifsk\selengthsid.htm|ntifs\SkeletonMD\nf-ntifs-selengthsid.md|REDMOND\andki
SeQuerySessionIdToken|ntifs.h|[]|||ifsk|function|refpage|refpage|N|Header Mismatch|1C132B75-298B-4901-8746-7ACFC61DEAE3|N/A|ifsk\sequerysessionidtoken.htm|ntifs\SkeletonMD\nf-ntifs-sequerysessionidtoken.md|REDMOND\andki
SeSetSessionIdToken|ntifs.h|[]|||ifsk|function|refpage|refpage|N|Header Mismatch|79B42645-5FFF-4083-9DE6-52DC39BAD58E|N/A|ifsk\sesetsessionidtoken.htm|ntifs\SkeletonMD\nf-ntifs-sesetsessionidtoken.md|REDMOND\andki
SeTokenType|ntifs.h|[]|||ifsk|function|refpage|refpage|N|Header Mismatch|BB207435-A38C-4236-AD7C-3AD6D1E7C515|N/A|ifsk\setokentype.htm|ntifs\SkeletonMD\nf-ntifs-setokentype.md|REDMOND\andki
ZwSetInformationVirtualMemory|ntifs.h|['ntddk.h', 'Ntddk.h']|||kernel|function|function|routine|N|Header Mismatch|979E7200-B4D8-4132-BB8A-8043A25D0693|N/A|kernel\zwsetinformationvirtualmemory.htm|ntifs\SkeletonMD\nf-ntifs-zwsetinformationvirtualmemory.md|REDMOND\andki
ECP_LIST|ntifs.h|[]|||ifsk|struct|ovw|ovw|N|Header Mismatch|39870F5D-043E-4754-91AF-62F1C2694A82|N/A|ifsk\ecp_list.htm|ntifs\SkeletonMD\ns-ntifs--ecp-list.md|REDMOND\andki
FILE_PROVIDER_EXTERNAL_INFO_V0|ntifs.h|['winioctl.h', 'Windows.h']|||ifsk|struct|struct|struct|N|Header Mismatch|31E2DF11-2450-42F5-99AA-BF5F2146E9D7|N/A|ifsk\file_provider_external_info_v0.htm|ntifs\SkeletonMD\ns-ntifs--file-provider-external-info-v0.md|REDMOND\andki
FILE_PROVIDER_EXTERNAL_INFO_V1|ntifs.h|['winioctl.h', 'Windows.h']|||ifsk|struct|struct|struct|N|Header Mismatch|3E37AA02-4C68-4EB9-8761-ED18805C7A26|N/A|ifsk\file_provider_external_info_v1.htm|ntifs\SkeletonMD\ns-ntifs--file-provider-external-info-v1.md|REDMOND\andki
SID|ntifs.h|[]|||ifsk|struct|ovw|ovw|N|Header Mismatch|B8FC6E01-84CD-4D7B-9933-950FEC03FD91|N/A|ifsk\sid.htm|ntifs\SkeletonMD\ns-ntifs--sid.md|REDMOND\andki
SYSTEM_ALARM_ACE|ntifs.h|[]|||ifsk|struct|refpage|refpage|N|Header Mismatch|B478AF19-966B-4837-8197-8D5E1D4E2BF0|N/A|ifsk\system_alarm_ace.htm|ntifs\SkeletonMD\ns-ntifs--system-alarm-ace.md|REDMOND\andki
WOF_EXTERNAL_FILE_ID|ntifs.h|['winioctl.h', 'Windows.h']|||ifsk|struct|struct|struct|N|Header Mismatch|8EF60424-F0A8-4940-AFAA-43EE462FDDA2|N/A|ifsk\wof_external_file_id.htm|ntifs\SkeletonMD\ns-ntifs--wof-external-file-id.md|REDMOND\andki
sockaddr_storage|ntifs.h|['ws2def.h', 'Wsk.h']|||netvista|struct|struct|struct|N|Header Mismatch|0BB204E0-12C3-465B-96CB-4EA54741D62B|N/A|netvista\sockaddr_storage.htm|ntifs\SkeletonMD\ns-ntifs-sockaddr-storage.md|REDMOND\andki
PBATTERY_REPORTING_SCALE|ntpoapi.h|['batclass.h', 'Batclass.h']|||battery|struct|struct|struct|N|Header Mismatch|DC60716A-3E7A-427B-965A-CC48357CC035|N/A|battery\battery_reporting_scale.htm|ntpoapi\SkeletonMD\ns-ntpoapi-pbattery-reporting-scale.md|REDMOND\prwilk
SRIOV_GET_MMIO_REQUIREMENTS|pcivirt.h|[]|||PCI|callback|callback|drv_function|N|Header Mismatch|F397638D-758D-41C4-91D1-929BF9BE8E95|N/A|pci\sriov_get_mmio_requirements.htm|pcivirt\SkeletonMD\nc-pcivirt-sriov-get-mmio-requirements.md|REDMOND\prwilk
PPEP_PROCESSOR_IDLE_CANCEL_CODE|pep_x.h|['pepfx.h']|||kernel|enum|enum|enum|N|Header Mismatch|EB63988A-E640-4F44-8B21-AF2C503B2511|N/A|kernel\pep_processor_idle_cancel_code.htm|pep_x\SkeletonMD\ne-pep-x-ppep-processor-idle-cancel-code.md|REDMOND\prwilk
PPEP_PROCESSOR_IDLE_TYPE|pep_x.h|['pepfx.h']|||kernel|enum|enum|enum|N|Header Mismatch|77C6E2EB-8CFF-47B3-A1BF-85283CE095A5|N/A|kernel\pep_processor_idle_type.htm|pep_x\SkeletonMD\ne-pep-x-ppep-processor-idle-type.md|REDMOND\prwilk
PEP_COMPONENT_ACTIVE|pep_x.h|['pepfx.h']|||kernel|struct|struct|struct|N|Header Mismatch|F8F1AAE1-4858-4E86-9B2E-0ACBD1C7D34C|N/A|kernel\pep_component_active.htm|pep_x\SkeletonMD\ns-pep-x--pep-component-active.md|REDMOND\prwilk
PEP_PPM_IDLE_CANCEL|pep_x.h|['pepfx.h']|||kernel|struct|struct|struct|N|Header Mismatch|3292CCF0-09B1-4A38-8D92-5B8EF3FB1E7C|N/A|kernel\pep_ppm_idle_cancel.htm|pep_x\SkeletonMD\ns-pep-x--pep-ppm-idle-cancel.md|REDMOND\prwilk
PEP_PPM_IDLE_SELECT|pep_x.h|['pepfx.h']|||kernel|struct|struct|struct|N|Header Mismatch|BF552BA9-D773-401F-A6EA-939EA1A1C736|N/A|kernel\pep_ppm_idle_select.htm|pep_x\SkeletonMD\ns-pep-x--pep-ppm-idle-select.md|REDMOND\prwilk
PEP_PPM_QUERY_IDLE_STATES|pep_x.h|['pepfx.h']|||kernel|struct|struct|struct|N|Header Mismatch|67290C63-6CEC-4067-A5E2-807C82B14D01|N/A|kernel\pep_ppm_query_idle_states.htm|pep_x\SkeletonMD\ns-pep-x--pep-ppm-query-idle-states.md|REDMOND\prwilk
PEP_PPM_QUERY_LP_SETTINGS|pep_x.h|['pepfx.h']|||kernel|struct|struct|struct|N|Header Mismatch|41BDD70C-7F5B-4665-A00E-4D3032732DCE|N/A|kernel\pep_ppm_query_lp_settings.htm|pep_x\SkeletonMD\ns-pep-x--pep-ppm-query-lp-settings.md|REDMOND\prwilk
PEP_PROCESSOR_IDLE_CONSTRAINTS|pep_x.h|['pepfx.h']|||kernel|struct|struct|struct|N|Header Mismatch|F15EF521-8A10-4A80-A99C-652F2E691BD2|N/A|kernel\pep_processor_idle_constraints.htm|pep_x\SkeletonMD\ns-pep-x--pep-processor-idle-constraints.md|REDMOND\prwilk
PEP_PROCESSOR_IDLE_STATE|pep_x.h|['pepfx.h']|||kernel|struct|struct|struct|N|Header Mismatch|FFF85BC8-4785-40C1-99A9-75979EEE6F70|N/A|kernel\pep_processor_idle_state.htm|pep_x\SkeletonMD\ns-pep-x--pep-processor-idle-state.md|REDMOND\prwilk
PEP_WORK_ACTIVE_COMPLETE|pep_x.h|['pepfx.h']|||kernel|struct|struct|struct|N|Header Mismatch|D5670FCF-F950-4EFD-A067-4CDA41CBA40D|N/A|kernel\pep_work_active_complete.htm|pep_x\SkeletonMD\ns-pep-x--pep-work-active-complete.md|REDMOND\prwilk
PEP_WORK_DEVICE_IDLE|pep_x.h|['pepfx.h']|||kernel|struct|struct|struct|N|Header Mismatch|CB8257DC-669A-4E75-9445-C51233F9B2C9|N/A|kernel\pep_work_device_idle.htm|pep_x\SkeletonMD\ns-pep-x--pep-work-device-idle.md|REDMOND\prwilk
PEP_WORK_DEVICE_POWER|pep_x.h|['pepfx.h']|||kernel|struct|struct|struct|N|Header Mismatch|B7F84B46-A318-46F5-AD88-73BC05108959|N/A|kernel\pep_work_device_power.htm|pep_x\SkeletonMD\ns-pep-x--pep-work-device-power.md|REDMOND\prwilk
PEP_WORK_IDLE_STATE|pep_x.h|['pepfx.h']|||kernel|struct|struct|struct|N|Header Mismatch|D417D814-5637-4CB4-89E3-25F362A5FFA7|N/A|kernel\pep_work_idle_state.htm|pep_x\SkeletonMD\ns-pep-x--pep-work-idle-state.md|REDMOND\prwilk
BATTERY_INFORMATION|poclass.h|['batclass.h', 'Batclass.h']|||battery|struct|struct|struct|N|Header Mismatch|BC735B27-6CCA-4B29-A094-341F8E60DC28|N/A|battery\battery_information.htm|poclass\SkeletonMD\ns-poclass--battery-information.md|REDMOND\tedhudek
BATTERY_MANUFACTURE_DATE|poclass.h|['batclass.h', 'Batclass.h']|||battery|struct|struct|struct|N|Header Mismatch|5D6CD1BD-94B7-4CF6-A73E-4A90819FF956|N/A|battery\battery_manufacture_date.htm|poclass\SkeletonMD\ns-poclass--battery-manufacture-date.md|REDMOND\tedhudek
BATTERY_STATUS|poclass.h|['batclass.h', 'Batclass.h']|||battery|struct|struct|struct|N|Header Mismatch|9A0D5E3C-8813-4008-A4EA-0A8F1ABE15C6|N/A|battery\battery_status.htm|poclass\SkeletonMD\ns-poclass--battery-status.md|REDMOND\tedhudek
BarcodeStatus|pointofservicecommontypes.h|[]|||pos|enum|ovw|ovw|N|Header Mismatch|8577DD4F-13C9-41C0-A060-A7637F2EDA0B|N/A|pos\barcodestatus.htm|pointofservicecommontypes\SkeletonMD\ne-pointofservicecommontypes--barcodestatus.md|REDMOND\bagold
BarcodeSymbology|pointofservicecommontypes.h|[]|||pos|enum|ovw|ovw|N|Header Mismatch|45885C5B-B7C4-4C02-9A6F-A24E74C6BC85|N/A|pos\barcodesymbology.htm|pointofservicecommontypes\SkeletonMD\ne-pointofservicecommontypes--barcodesymbology.md|REDMOND\bagold
LineDisplayMarqueeFormatType|pointofservicecommontypes.h|[]|||pos|enum|struct|struct|N|Header Mismatch|C692A2FE-112D-4CB2-A009-C86A2AFF4E24|N/A|pos\linedisplaymarqueeformattype.htm|pointofservicecommontypes\SkeletonMD\ne-pointofservicecommontypes--linedisplaymarqueeformattype.md|REDMOND\bagold
LineDisplayMarqueeTypeType|pointofservicecommontypes.h|[]|||pos|enum|struct|struct|N|Header Mismatch|FF295C58-F278-4052-A5CD-8DE2252D4D93|N/A|pos\linedisplaymarqueetypetype.htm|pointofservicecommontypes\SkeletonMD\ne-pointofservicecommontypes--linedisplaymarqueetypetype.md|REDMOND\bagold
LineDisplayStatusType|pointofservicecommontypes.h|[]|||pos|enum|struct|struct|N|Header Mismatch|C71BA175-62B8-4706-B5DE-BF9582B972FC|N/A|pos\linedisplaystatustype.htm|pointofservicecommontypes\SkeletonMD\ne-pointofservicecommontypes--linedisplaystatustype.md|REDMOND\bagold
PosDeviceType|pointofservicecommontypes.h|[]|||pos|enum|ovw|ovw|N|Header Mismatch|8B54DC4D-124B-45B9-A5F5-287277121270|N/A|pos\posdevicetype.htm|pointofservicecommontypes\SkeletonMD\ne-pointofservicecommontypes--posdevicetype.md|REDMOND\bagold
DriverMagneticStripeReaderAuthenticationLevel|pointofservicecommontypes.h|[]|||pos|enum|ovw|ovw|N|Header Mismatch|3C49FBD5-35E1-4E7B-AEF3-B041F7315B3E|N/A|pos\magneticstripereaderauthenticationlevel_handheld_blue_autogen.htm|pointofservicecommontypes\SkeletonMD\ne-pointofservicecommontypes-drivermagneticstripereaderauthenticationlevel.md|REDMOND\bagold
DriverUnifiedPosErrorReason|pointofservicecommontypes.h|[]|||pos|enum|ovw|ovw|N|Header Mismatch|1388FDE2-A0ED-4BE5-AD67-5A628C08E4FA|N/A|pos\unifiedposerrorreason.htm|pointofservicecommontypes\SkeletonMD\ne-pointofservicecommontypes-driverunifiedposerrorreason.md|REDMOND\bagold
DriverUnifiedPosErrorSeverity|pointofservicecommontypes.h|[]|||pos|enum|ovw|ovw|N|Header Mismatch|75C1FBEF-50C3-43A8-AFB9-9313D72454EF|N/A|pos\unifiedposerrorseverity.htm|pointofservicecommontypes\SkeletonMD\ne-pointofservicecommontypes-driverunifiedposerrorseverity.md|REDMOND\bagold
DriverUnifiedPosHealthCheckLevel|pointofservicecommontypes.h|[]|||pos|enum|ovw|ovw|N|Header Mismatch|DCDBA77D-B4DD-45C9-BA54-98893C95A845|N/A|pos\unifiedposhealthchecklevel.htm|pointofservicecommontypes\SkeletonMD\ne-pointofservicecommontypes-driverunifiedposhealthchecklevel.md|REDMOND\bagold
DriverUnifiedPosPowerReportingType|pointofservicecommontypes.h|[]|||pos|enum|ovw|ovw|N|Header Mismatch|27B16DBC-8651-4ADB-A7C6-20C97DC73EA6|N/A|pos\unifiedpospowerreportingtype.htm|pointofservicecommontypes\SkeletonMD\ne-pointofservicecommontypes-driverunifiedpospowerreportingtype.md|REDMOND\bagold
DriverUnifiedPosPowerState|pointofservicecommontypes.h|[]|||pos|enum|enum|enum|N|Header Mismatch|D049A4D5-63E7-47D6-BEE5-866CCD351E0F|N/A|pos\driverunifiedpospowerstate.htm|pointofservicecommontypes\SkeletonMD\ne-pointofservicecommontypes-driverunifiedpospowerstate.md|REDMOND\bagold
LineDisplayBitmapWidth|pointofservicecommontypes.h|[]|||pos|enum|enum|enum|N|Header Mismatch|2BA6019E-6777-4D55-8B24-A704E333A785|N/A|pos\linedisplaybitmapwidth.htm|pointofservicecommontypes\SkeletonMD\ne-pointofservicecommontypes-linedisplaybitmapwidth.md|REDMOND\bagold
LineDisplayCursorCapabilities|pointofservicecommontypes.h|[]|||pos|enum|enum|enum|N|Header Mismatch|F9A5F1F8-1A36-444C-A3E7-50213A26060B|N/A|pos\linedisplaycursorcapabilities.htm|pointofservicecommontypes\SkeletonMD\ne-pointofservicecommontypes-linedisplaycursorcapabilities.md|REDMOND\bagold
LineDisplayCursorTypeFlags|pointofservicecommontypes.h|[]|||pos|enum|enum|enum|N|Header Mismatch|E7B67748-81D2-4DA7-806B-2DE20169E117|N/A|pos\linedisplaycursortypeflags.htm|pointofservicecommontypes\SkeletonMD\ne-pointofservicecommontypes-linedisplaycursortypeflags.md|REDMOND\bagold
LineDisplayHorizontalBitmapAlignment|pointofservicecommontypes.h|[]|||pos|enum|enum|enum|N|Header Mismatch|8F5E28EF-A771-48D6-A931-5D0B93507931|N/A|pos\linedisplayhorizontalbitmapalignment.htm|pointofservicecommontypes\SkeletonMD\ne-pointofservicecommontypes-linedisplayhorizontalbitmapalignment.md|REDMOND\bagold
LineDisplayVerticalBitmapAlignment|pointofservicecommontypes.h|[]|||pos|enum|enum|enum|N|Header Mismatch|11C2C030-B047-4098-9F87-E620FB4AEFF0|N/A|pos\linedisplayverticalbitmapalignment.htm|pointofservicecommontypes\SkeletonMD\ne-pointofservicecommontypes-linedisplayverticalbitmapalignment.md|REDMOND\bagold
LineDisplayCursorCoordinates|pointofservicecommontypes.h|[]|||pos|struct|struct|struct|N|Header Mismatch|10BBEE6F-E2DD-48B4-9D6D-BED1922CA738|N/A|pos\linedisplaycursorcoordinates.htm|pointofservicecommontypes\SkeletonMD\ns-pointofservicecommontypes--linedisplaycursorcoordinates.md|REDMOND\bagold
LineDisplaySizeInPixelsType|pointofservicecommontypes.h|[]|||pos|struct|struct|struct|N|Header Mismatch|5696F9B6-BDF0-45DA-A270-B4A3AEB3CA17|N/A|pos\linedisplaysizeinpixelstype.htm|pointofservicecommontypes\SkeletonMD\ns-pointofservicecommontypes--linedisplaysizeinpixelstype.md|REDMOND\bagold
PosDeviceInformation|pointofservicecommontypes.h|[]|||pos|struct|ovw|ovw|N|Header Mismatch|52CC8628-4206-4F1F-9C2E-14D88A867CB6|N/A|pos\posdeviceinformation.htm|pointofservicecommontypes\SkeletonMD\ns-pointofservicecommontypes--posdeviceinformation.md|REDMOND\bagold
MsrAuthenticationProtocol|pointofservicedriverinterface.h|[]|||pos|enum|ovw|ovw|N|Header Mismatch|67AD7C40-F417-483F-BC1D-5D34F6B8A20F|N/A|pos\msrauthenticationprotocoltype.htm|pointofservicedriverinterface\SkeletonMD\ne-pointofservicedriverinterface--msrauthenticationprotocol.md|REDMOND\bagold
MsrCardType|pointofservicedriverinterface.h|[]|||pos|enum|ovw|ovw|N|Header Mismatch|A5514B83-24DD-46EE-A92B-9690B9D76725|N/A|pos\msrcardtype.htm|pointofservicedriverinterface\SkeletonMD\ne-pointofservicedriverinterface--msrcardtype.md|REDMOND\bagold
MsrDataEncryption|pointofservicedriverinterface.h|[]|||pos|enum|ovw|ovw|N|Header Mismatch|2B687B1C-763F-4617-9CC9-A8F2ADC08103|N/A|pos\msrdataencryption.htm|pointofservicedriverinterface\SkeletonMD\ne-pointofservicedriverinterface--msrdataencryption.md|REDMOND\bagold
MsrErrorReportingType|pointofservicedriverinterface.h|[]|||pos|enum|ovw|ovw|N|Header Mismatch|4E1184EC-3DBF-459F-A45B-DA60310019FF|N/A|pos\msrerrorreportingtype.htm|pointofservicedriverinterface\SkeletonMD\ne-pointofservicedriverinterface--msrerrorreportingtype.md|REDMOND\bagold
MsrStatusUpdateType|pointofservicedriverinterface.h|[]|||pos|enum|ovw|ovw|N|Header Mismatch|452949E1-7EF7-4BB9-880C-131BEA65D5C9|N/A|pos\msrstatusupdatetype.htm|pointofservicedriverinterface\SkeletonMD\ne-pointofservicedriverinterface--msrstatusupdatetype.md|REDMOND\bagold
