Title,Header in MD,Header in WDCML,Path in Kit,Area,Project,Type in MD,Type in WDCML,SubType in WDCML,Scraped,Scraped Status,Asset ID,Date Scraped,Xml Location,MD Location,Owner
WdfDmaTransactionSetSingleTransferRequirement,wdfdmatransaction.h,"['Wdf.h', 'Wdfdmatransaction.h']","['Windows_Driver_Foundation_Headers\\kmdf\\1.11\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.13\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.15\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.17\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.19\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.21\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.23\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.9\\wdfdmatransaction.h']",WDK,wdf,function,method,method,N,Type Mismatch,12FD8C3F-1EBC-45BA-811B-4892A0975400,N/A,wdf\wdfdmatransactionsetsingletransferrequirement.htm,WDFDMATRANSACTION\SkeletonMD\nf-wdfdmatransaction-wdfdmatransactionsetsingletransferrequirement.md,REDMOND\tedhudek
WdfDmaTransactionSetTransferCompleteCallback,wdfdmatransaction.h,"['Wdf.h', 'Wdfdmatransaction.h']","['Windows_Driver_Foundation_Headers\\kmdf\\1.11\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.13\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.15\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.17\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.19\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.21\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.23\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.9\\wdfdmatransaction.h']",WDK,wdf,function,method,method,N,Type Mismatch,70EB937F-E3ED-4C2B-A74D-9E34AEDF6082,N/A,wdf\wdfdmatransactionsettransfercompletecallback.htm,WDFDMATRANSACTION\SkeletonMD\nf-wdfdmatransaction-wdfdmatransactionsettransfercompletecallback.md,REDMOND\tedhudek
WdfDmaTransactionStopSystemTransfer,wdfdmatransaction.h,"['Wdf.h', 'Wdfdmatransaction.h']","['Windows_Driver_Foundation_Headers\\kmdf\\1.11\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.13\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.15\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.17\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.19\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.21\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.23\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.9\\wdfdmatransaction.h']",WDK,wdf,function,method,method,N,Type Mismatch,49C68EE9-FAFE-4CBC-916C-B1970C60D3FF,N/A,wdf\wdfdmatransactionstopsystemtransfer.htm,WDFDMATRANSACTION\SkeletonMD\nf-wdfdmatransaction-wdfdmatransactionstopsystemtransfer.md,REDMOND\tedhudek
WdfDmaTransactionWdmGetTransferContext,wdfdmatransaction.h,"['Wdf.h', 'Wdfdmatransaction.h']","['Windows_Driver_Foundation_Headers\\kmdf\\1.11\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.13\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.15\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.17\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.19\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.21\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.23\\wdfdmatransaction.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.9\\wdfdmatransaction.h']",WDK,wdf,function,method,method,N,Type Mismatch,24241CD4-45D8-423A-9111-4BE45BDFE67C,N/A,wdf\wdfdmatransactionwdmgettransfercontext.htm,WDFDMATRANSACTION\SkeletonMD\nf-wdfdmatransaction-wdfdmatransactionwdmgettransfercontext.md,REDMOND\tedhudek
WdfDpcCancel,wdfdpc.h,"['Wdf.h', 'Wdfdpc.h']","['Windows_Driver_Foundation_Headers\\kmdf\\1.11\\wdfdpc.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.13\\wdfdpc.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.15\\wdfdpc.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.17\\wdfdpc.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.19\\wdfdpc.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.21\\wdfdpc.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.23\\wdfdpc.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.9\\wdfdpc.h']",WDK,wdf,function,method,method,N,Type Mismatch,18C5D66E-8EEA-42A8-83BD-056E0D75F31C,N/A,wdf\wdfdpccancel.htm,WDFDPC\SkeletonMD\nf-wdfdpc-wdfdpccancel.md,REDMOND\tedhudek
WdfDpcCreate,wdfdpc.h,"['Wdf.h', 'Wdfdpc.h']","['Windows_Driver_Foundation_Headers\\kmdf\\1.11\\wdfdpc.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.13\\wdfdpc.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.15\\wdfdpc.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.17\\wdfdpc.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.19\\wdfdpc.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.21\\wdfdpc.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.23\\wdfdpc.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.9\\wdfdpc.h']",WDK,wdf,function,method,method,N,Type Mismatch,60B41766-28E2-4213-BB00-9CA3695DA71C,N/A,wdf\wdfdpccreate.htm,WDFDPC\SkeletonMD\nf-wdfdpc-wdfdpccreate.md,REDMOND\tedhudek
WdfDpcEnqueue,wdfdpc.h,"['Wdf.h', 'Wdfdpc.h']","['Windows_Driver_Foundation_Headers\\kmdf\\1.11\\wdfdpc.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.13\\wdfdpc.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.15\\wdfdpc.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.17\\wdfdpc.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.19\\wdfdpc.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.21\\wdfdpc.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.23\\wdfdpc.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.9\\wdfdpc.h']",WDK,wdf,function,method,method,N,Type Mismatch,C191A00C-C66C-41E3-A333-4D24918BDE14,N/A,wdf\wdfdpcenqueue.htm,WDFDPC\SkeletonMD\nf-wdfdpc-wdfdpcenqueue.md,REDMOND\tedhudek
WdfDpcGetParentObject,wdfdpc.h,"['Wdf.h', 'Wdfdpc.h']","['Windows_Driver_Foundation_Headers\\kmdf\\1.11\\wdfdpc.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.13\\wdfdpc.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.15\\wdfdpc.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.17\\wdfdpc.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.19\\wdfdpc.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.21\\wdfdpc.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.23\\wdfdpc.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.9\\wdfdpc.h']",WDK,wdf,function,method,method,N,Type Mismatch,0E55BB7F-B883-4F3C-8F58-E8775E95BAC9,N/A,wdf\wdfdpcgetparentobject.htm,WDFDPC\SkeletonMD\nf-wdfdpc-wdfdpcgetparentobject.md,REDMOND\tedhudek
WdfDpcWdmGetDpc,wdfdpc.h,"['Wdf.h', 'Wdfdpc.h']","['Windows_Driver_Foundation_Headers\\kmdf\\1.11\\wdfdpc.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.13\\wdfdpc.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.15\\wdfdpc.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.17\\wdfdpc.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.19\\wdfdpc.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.21\\wdfdpc.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.23\\wdfdpc.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.9\\wdfdpc.h']",WDK,wdf,function,method,method,N,Type Mismatch,C83C1A90-9925-4E36-BFE9-888D467D0698,N/A,wdf\wdfdpcwdmgetdpc.htm,WDFDPC\SkeletonMD\nf-wdfdpc-wdfdpcwdmgetdpc.md,REDMOND\tedhudek
WdfDeviceMiniportCreate,wdfminiport.h,['Wdfminiport.h'],"['Windows_Driver_Foundation_Headers\\kmdf\\1.11\\wdfminiport.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.13\\wdfminiport.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.15\\wdfminiport.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.17\\wdfminiport.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.19\\wdfminiport.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.21\\wdfminiport.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.23\\wdfminiport.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.9\\wdfminiport.h']",WDK,wdf,function,method,method,N,Type Mismatch,63C84FD3-0B4E-4B72-A3F3-DBD2E6F67FA7,N/A,wdf\wdfdeviceminiportcreate.htm,WDFMINIPORT\SkeletonMD\nf-wdfminiport-wdfdeviceminiportcreate.md,REDMOND\tedhudek
WdfDriverMiniportUnload,wdfminiport.h,['Wdfminiport.h'],"['Windows_Driver_Foundation_Headers\\kmdf\\1.11\\wdfminiport.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.13\\wdfminiport.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.15\\wdfminiport.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.17\\wdfminiport.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.19\\wdfminiport.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.21\\wdfminiport.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.23\\wdfminiport.h', 'Windows_Driver_Foundation_Headers\\kmdf\\1.9\\wdfminiport.h']",WDK,wdf,function,method,method,N,Type Mismatch,094181AF-FCAF-422B-AC44-6EB16D89636C,N/A,wdf\wdfdriverminiportunload.htm,WDFMINIPORT\SkeletonMD\nf-wdfminiport-wdfdriverminiportunload.md,REDMOND\tedhudek
MmGetMdlByteCount,wdm.h,"['Ntddk.h', 'Wdm.h', 'Ntifs.h']",['Kernel_Mode_Headers_(x86)\\wdm.h'],WDK,Benchmark,function,macro,macro,N,Type Mismatch,5B0474FE-F1F7-44A6-8146-2F57C86C78EC,N/A,kernel\mmgetmdlbytecount.htm,WDM\SkeletonMD\nf-wdm-mmgetmdlbytecount.md,REDMOND\prwilk
WppRecorderConfigure,wpprecorder.h,['Wpprecorder.h'],['Kernel_Mode_Headers_(x86)\\wpprecorder.h'],WDK,devtest,function,method,method,N,Type Mismatch,DA11F05C-D215-4129-AA5D-5A23F38A875E,N/A,devtest\wpprecorderconfigure.htm,WPPRECORDER\SkeletonMD\nf-wpprecorder-wpprecorderconfigure.md,REDMOND\nabazan
WppRecorderDumpLiveDriverData,wpprecorder.h,['Wpprecorder.h'],['Kernel_Mode_Headers_(x86)\\wpprecorder.h'],WDK,devtest,function,method,method,N,Type Mismatch,92ADB5AE-F534-40BE-BD07-F2FB24FE701E,N/A,devtest\wpprecorderdumplivedriverdata.htm,WPPRECORDER\SkeletonMD\nf-wpprecorder-wpprecorderdumplivedriverdata.md,REDMOND\nabazan
WppRecorderLogCreate,wpprecorder.h,['Wpprecorder.h'],['Kernel_Mode_Headers_(x86)\\wpprecorder.h'],WDK,devtest,function,method,method,N,Type Mismatch,EDCE1B63-E3DA-47FB-9278-2958DC3091F1,N/A,devtest\wpprecorderlogcreate.htm,WPPRECORDER\SkeletonMD\nf-wpprecorder-wpprecorderlogcreate.md,REDMOND\nabazan
WppRecorderLogDelete,wpprecorder.h,['Wpprecorder.h'],['Kernel_Mode_Headers_(x86)\\wpprecorder.h'],WDK,devtest,function,method,method,N,Type Mismatch,7050AE2E-4A1B-4ED8-98E3-21F6D2E5684A,N/A,devtest\wpprecorderlogdelete.htm,WPPRECORDER\SkeletonMD\nf-wpprecorder-wpprecorderlogdelete.md,REDMOND\nabazan
WppRecorderLogSetIdentifier,wpprecorder.h,['Wpprecorder.h'],['Kernel_Mode_Headers_(x86)\\wpprecorder.h'],WDK,devtest,function,method,method,N,Type Mismatch,CEB667ED-33BE-443D-9DB8-0A4BF932A87C,N/A,devtest\wpprecorderlogsetidentifier.htm,WPPRECORDER\SkeletonMD\nf-wpprecorder-wpprecorderlogsetidentifier.md,REDMOND\nabazan
ReadFromHardware,wudfddi.h,['Wudfddi.h'],"['Windows_Driver_Foundation_Headers\\umdf\\1.11\\wudfddi.h', 'Windows_Driver_Foundation_Headers\\umdf\\1.9\\wudfddi.h']",WDK,wdf,function,refpage,refpage,N,Type Mismatch,E5DCFA3B-FFEE-4122-9FB8-95832715EF75,N/A,wdf\iwdfdevice3_readfromhardware.htm,WUDFDDI\SkeletonMD\nf-wudfddi-iwdfdevice3-readfromhardware.md,REDMOND\tedhudek
WriteToHardware,wudfddi.h,['Wudfddi.h'],"['Windows_Driver_Foundation_Headers\\umdf\\1.11\\wudfddi.h', 'Windows_Driver_Foundation_Headers\\umdf\\1.9\\wudfddi.h']",WDK,wdf,function,refpage,refpage,N,Type Mismatch,ED511024-F3D3-4A9C-9D6A-FF3BD0986E16,N/A,wdf\iwdfdevice3_writetohardware.htm,WUDFDDI\SkeletonMD\nf-wudfddi-iwdfdevice3-writetohardware.md,REDMOND\tedhudek
